  Principal QN n  Azimuthal QN l
               1               0
 Electron Energy Probability dst
  0.19189633E+05  0.28274644E-14
  0.20065365E+05  0.24158143E-14
  0.20981061E+05  0.20603553E-14
  0.21938546E+05  0.17554116E-14
  0.22939727E+05  0.14916320E-14
  0.23986596E+05  0.12652033E-14
  0.25081241E+05  0.10713259E-14
  0.26225840E+05  0.90562659E-15
  0.27422674E+05  0.76424491E-15
  0.28674126E+05  0.64382875E-15
  0.29982690E+05  0.54233868E-15
  0.31350970E+05  0.45525281E-15
  0.32781693E+05  0.38163101E-15
  0.34277707E+05  0.31941750E-15
  0.35841994E+05  0.26691200E-15
  0.37477667E+05  0.22270789E-15
  0.39187986E+05  0.18549304E-15
  0.40976356E+05  0.15462026E-15
  0.42846340E+05  0.12838055E-15
  0.44801661E+05  0.10645081E-15
  0.46846215E+05  0.88144346E-16
  0.48984074E+05  0.72874615E-16
  0.51219495E+05  0.60169050E-16
  0.53556932E+05  0.49653484E-16
  0.56001038E+05  0.40928157E-16
  0.58556683E+05  0.33648017E-16
  0.61228957E+05  0.27620658E-16
  0.64023182E+05  0.22638048E-16
  0.66944923E+05  0.18536439E-16
  0.70000000E+05  0.15152771E-16
  Principal QN n  Azimuthal QN l
               3               0
 Electron Energy Probability dst
  0.10000000E+01  0.42877271E-11
  0.10456357E+01  0.42884343E-11
  0.10933540E+01  0.42891503E-11
  0.11432499E+01  0.42898739E-11
  0.11954229E+01  0.42906031E-11
  0.12499768E+01  0.42913360E-11
  0.13070204E+01  0.42920705E-11
  0.13666671E+01  0.42928039E-11
  0.14290359E+01  0.42935336E-11
  0.14942509E+01  0.42942563E-11
  0.15624421E+01  0.42949687E-11
  0.16337452E+01  0.42956669E-11
  0.17083022E+01  0.42963466E-11
  0.17862617E+01  0.42970034E-11
  0.18677790E+01  0.42976321E-11
  0.19530164E+01  0.42982273E-11
  0.20421436E+01  0.42987829E-11
  0.21353382E+01  0.42992926E-11
  0.22327858E+01  0.42997493E-11
  0.23346805E+01  0.43001456E-11
  0.24412252E+01  0.43004734E-11
  0.25526322E+01  0.43007243E-11
  0.26691232E+01  0.43008892E-11
  0.27909305E+01  0.43009587E-11
  0.29182965E+01  0.43009227E-11
  0.30514749E+01  0.43007708E-11
  0.31907310E+01  0.43004923E-11
  0.33363422E+01  0.43000764E-11
  0.34885984E+01  0.42995118E-11
  0.36478030E+01  0.42987876E-11
  0.38142729E+01  0.42978928E-11
  0.39883398E+01  0.42968171E-11
  0.41703504E+01  0.42955508E-11
  0.43606672E+01  0.42940854E-11
  0.45596692E+01  0.42924138E-11
  0.47677528E+01  0.42905311E-11
  0.49853324E+01  0.42884351E-11
  0.52128414E+01  0.42861269E-11
  0.54507329E+01  0.42836121E-11
  0.56994808E+01  0.42809015E-11
  0.59595804E+01  0.42780039E-11
  0.62315499E+01  0.42749114E-11
  0.65159309E+01  0.42716128E-11
  0.68132898E+01  0.42680970E-11
  0.71242189E+01  0.42643528E-11
  0.74493374E+01  0.42603688E-11
  0.77892930E+01  0.42561341E-11
  0.81447626E+01  0.42516381E-11
  0.85164544E+01  0.42468708E-11
  0.89051085E+01  0.42418232E-11
  0.93114992E+01  0.42364876E-11
  0.97364357E+01  0.42308577E-11
  0.10180765E+02  0.42249298E-11
  0.10645371E+02  0.42187025E-11
  0.11131179E+02  0.42121779E-11
  0.11639158E+02  0.42053552E-11
  0.12170319E+02  0.41982267E-11
  0.12725720E+02  0.41907850E-11
  0.13306467E+02  0.41830241E-11
  0.13913716E+02  0.41749392E-11
  0.14548678E+02  0.41665275E-11
  0.15212617E+02  0.41577886E-11
  0.15906855E+02  0.41487247E-11
  0.16632775E+02  0.41393415E-11
  0.17391823E+02  0.41296491E-11
  0.18185510E+02  0.41196620E-11
  0.19015418E+02  0.41093901E-11
  0.19883200E+02  0.40988286E-11
  0.20790583E+02  0.40879700E-11
  0.21739375E+02  0.40768056E-11
  0.22731466E+02  0.40653249E-11
  0.23768832E+02  0.40535151E-11
  0.24853539E+02  0.40413609E-11
  0.25987747E+02  0.40288434E-11
  0.27173715E+02  0.40159438E-11
  0.28413806E+02  0.40026526E-11
  0.29710489E+02  0.39889614E-11
  0.31066348E+02  0.39748609E-11
  0.32484081E+02  0.39603408E-11
  0.33966514E+02  0.39453895E-11
  0.35516599E+02  0.39299937E-11
  0.37137423E+02  0.39141379E-11
  0.38832214E+02  0.38978082E-11
  0.40604349E+02  0.38809935E-11
  0.42457356E+02  0.38636817E-11
  0.44394926E+02  0.38458589E-11
  0.46420918E+02  0.38275092E-11
  0.48539368E+02  0.38086137E-11
  0.50754495E+02  0.37891528E-11
  0.53070711E+02  0.37691081E-11
  0.55492628E+02  0.37484592E-11
  0.58025072E+02  0.37271820E-11
  0.60673085E+02  0.37052477E-11
  0.63441942E+02  0.36826243E-11
  0.66337158E+02  0.36592864E-11
  0.69364499E+02  0.36352116E-11
  0.72529995E+02  0.36103742E-11
  0.75839950E+02  0.35847451E-11
  0.79300958E+02  0.35582919E-11
  0.82919910E+02  0.35309925E-11
  0.86704016E+02  0.35028341E-11
  0.90660813E+02  0.34738044E-11
  0.94798180E+02  0.34438920E-11
  0.99124359E+02  0.34130834E-11
  0.10364797E+03  0.33813606E-11
  0.10837801E+03  0.33487041E-11
  0.11332391E+03  0.33150918E-11
  0.11849553E+03  0.32805056E-11
  0.12390315E+03  0.32449371E-11
  0.12955756E+03  0.32083799E-11
  0.13547000E+03  0.31708282E-11
  0.14165227E+03  0.31322766E-11
  0.14811666E+03  0.30927195E-11
  0.15487607E+03  0.30521512E-11
  0.16194394E+03  0.30105609E-11
  0.16933436E+03  0.29679246E-11
  0.17706205E+03  0.29242096E-11
  0.18514240E+03  0.28793822E-11
  0.19359150E+03  0.28334383E-11
  0.20242617E+03  0.27863850E-11
  0.21166403E+03  0.27382366E-11
  0.22132346E+03  0.26890463E-11
  0.23142371E+03  0.26388946E-11
  0.24198488E+03  0.25878392E-11
  0.25302803E+03  0.25358485E-11
  0.26457513E+03  0.24828640E-11
  0.27664920E+03  0.24289069E-11
  0.28927427E+03  0.23740985E-11
  0.30247550E+03  0.23185641E-11
  0.31627917E+03  0.22623277E-11
  0.33071278E+03  0.22053767E-11
  0.34580508E+03  0.21477738E-11
  0.36158613E+03  0.20896385E-11
  0.37808736E+03  0.20310721E-11
  0.39534163E+03  0.19721423E-11
  0.41338331E+03  0.19128900E-11
  0.43224834E+03  0.18533038E-11
  0.45197428E+03  0.17934512E-11
  0.47260044E+03  0.17335866E-11
  0.49416788E+03  0.16738735E-11
  0.51671956E+03  0.16142409E-11
  0.54030041E+03  0.15547183E-11
  0.56495738E+03  0.14955186E-11
  0.59073959E+03  0.14367326E-11
  0.61769839E+03  0.13783822E-11
  0.64588748E+03  0.13206718E-11
  0.67536299E+03  0.12637809E-11
  0.70618363E+03  0.12077193E-11
  0.73841080E+03  0.11524735E-11
  0.77210867E+03  0.10981202E-11
  0.80734438E+03  0.10449938E-11
  0.84418808E+03  0.99300484E-12
  0.88271317E+03  0.94202697E-12
  0.92299639E+03  0.89254768E-12
  0.96511795E+03  0.84453772E-12
  0.10091618E+04  0.79780584E-12
  0.10552155E+04  0.75242120E-12
  0.11033710E+04  0.70867066E-12
  0.11537241E+04  0.66648572E-12
  0.12063751E+04  0.62583566E-12
  0.12614288E+04  0.58674919E-12
  0.13189950E+04  0.54921477E-12
  0.13791882E+04  0.51335880E-12
  0.14421284E+04  0.47911675E-12
  0.15079409E+04  0.44643014E-12
  0.15767568E+04  0.41537141E-12
  0.16487131E+04  0.38590558E-12
  0.17239533E+04  0.35798977E-12
  0.18026270E+04  0.33159478E-12
  0.18848911E+04  0.30668850E-12
  0.19709094E+04  0.28321363E-12
  0.20608532E+04  0.26116134E-12
  0.21549016E+04  0.24047368E-12
  0.22532420E+04  0.22110266E-12
  0.23560703E+04  0.20299796E-12
  0.24635911E+04  0.18611291E-12
  0.25760188E+04  0.17037692E-12
  0.26935771E+04  0.15575711E-12
  0.28165003E+04  0.14219238E-12
  0.29450332E+04  0.12963009E-12
  0.30794318E+04  0.11800732E-12
  0.32199637E+04  0.10729023E-12
  0.33669090E+04  0.97405217E-13
  0.35205601E+04  0.88315620E-13
  0.36812233E+04  0.79965742E-13
  0.38492184E+04  0.72311350E-13
  0.40248800E+04  0.65306715E-13
  0.42085582E+04  0.58901106E-13
  0.44006186E+04  0.53057727E-13
  0.46014438E+04  0.47743253E-13
  0.48114338E+04  0.42877240E-13
  0.50310068E+04  0.38492110E-13
  0.52606002E+04  0.34501016E-13
  0.55006712E+04  0.30887128E-13
  0.57516981E+04  0.27616912E-13
  0.60141807E+04  0.24664058E-13
  0.62886419E+04  0.22000282E-13
  0.65756283E+04  0.19600312E-13
  0.68757115E+04  0.17441431E-13
  0.71894893E+04  0.15503952E-13
  0.75175865E+04  0.13763504E-13
  0.78606566E+04  0.12203695E-13
  0.82193830E+04  0.10808527E-13
  0.85944801E+04  0.95602844E-14
  0.89866950E+04  0.84474993E-14
  0.93968089E+04  0.74560838E-14
  0.98256386E+04  0.65730350E-14
  0.10274038E+05  0.57876690E-14
  0.10742901E+05  0.50905913E-14
  0.11233160E+05  0.44725366E-14
  0.11745793E+05  0.39249798E-14
  0.12281820E+05  0.34411159E-14
  0.12842310E+05  0.30132318E-14
  0.13428377E+05  0.26359652E-14
  0.14041190E+05  0.23036006E-14
  0.14681969E+05  0.20109270E-14
  0.15351991E+05  0.17538149E-14
  0.16052589E+05  0.15280629E-14
  0.16785160E+05  0.13299238E-14
  0.17551162E+05  0.11563536E-14
  0.18352121E+05  0.10044784E-14
  0.19189633E+05  0.87162593E-15
  0.20065365E+05  0.75583995E-15
  0.20981061E+05  0.65465372E-15
  0.21938546E+05  0.56644487E-15
  0.22939727E+05  0.48975789E-15
  0.23986596E+05  0.42297563E-15
  0.25081241E+05  0.36481631E-15
  0.26225840E+05  0.31458525E-15
  0.27422674E+05  0.27080859E-15
  0.28674126E+05  0.23296690E-15
  0.29982690E+05  0.20021512E-15
  0.31350970E+05  0.17189815E-15
  0.32781693E+05  0.14747803E-15
  0.34277707E+05  0.12632350E-15
  0.35841994E+05  0.10817357E-15
  0.37477667E+05  0.92550925E-16
  0.39187986E+05  0.79052234E-16
  0.40976356E+05  0.67485681E-16
  0.42846340E+05  0.57561049E-16
  0.44801661E+05  0.49055237E-16
  0.46846215E+05  0.41746429E-16
  0.48984074E+05  0.35506570E-16
  0.51219495E+05  0.30159177E-16
  0.53556932E+05  0.25599427E-16
  0.56001038E+05  0.21701829E-16
  0.58556683E+05  0.18382416E-16
  0.61228957E+05  0.15557701E-16
  0.64023182E+05  0.13152594E-16
  0.66944923E+05  0.11104959E-16
  0.70000000E+05  0.93683878E-17
  Principal QN n  Azimuthal QN l
               3               1
 Electron Energy Probability dst
  0.10000000E+01  0.20597056E-10
  0.10456357E+01  0.20690190E-10
  0.10933540E+01  0.20786021E-10
  0.11432499E+01  0.20884544E-10
  0.11954229E+01  0.20985747E-10
  0.12499768E+01  0.21089605E-10
  0.13070204E+01  0.21196082E-10
  0.13666671E+01  0.21305131E-10
  0.14290359E+01  0.21416691E-10
  0.14942509E+01  0.21530684E-10
  0.15624421E+01  0.21647021E-10
  0.16337452E+01  0.21765592E-10
  0.17083022E+01  0.21886272E-10
  0.17862617E+01  0.22008916E-10
  0.18677790E+01  0.22133363E-10
  0.19530164E+01  0.22259427E-10
  0.20421436E+01  0.22386905E-10
  0.21353382E+01  0.22515572E-10
  0.22327858E+01  0.22645184E-10
  0.23346805E+01  0.22775475E-10
  0.24412252E+01  0.22906160E-10
  0.25526322E+01  0.23036937E-10
  0.26691232E+01  0.23167488E-10
  0.27909305E+01  0.23297485E-10
  0.29182965E+01  0.23426589E-10
  0.30514749E+01  0.23554461E-10
  0.31907310E+01  0.23680767E-10
  0.33363422E+01  0.23805187E-10
  0.34885984E+01  0.23927425E-10
  0.36478030E+01  0.24047227E-10
  0.38142729E+01  0.24164394E-10
  0.39883398E+01  0.24278804E-10
  0.41703504E+01  0.24390440E-10
  0.43606672E+01  0.24499415E-10
  0.45596692E+01  0.24606013E-10
  0.47677528E+01  0.24710688E-10
  0.49853324E+01  0.24813477E-10
  0.52128414E+01  0.24914000E-10
  0.54507329E+01  0.25011864E-10
  0.56994808E+01  0.25106683E-10
  0.59595804E+01  0.25198087E-10
  0.62315499E+01  0.25285737E-10
  0.65159309E+01  0.25369335E-10
  0.68132898E+01  0.25448648E-10
  0.71242189E+01  0.25523529E-10
  0.74493374E+01  0.25593944E-10
  0.77892930E+01  0.25660002E-10
  0.81447626E+01  0.25722000E-10
  0.85164544E+01  0.25780432E-10
  0.89051085E+01  0.25835417E-10
  0.93114992E+01  0.25886640E-10
  0.97364357E+01  0.25933793E-10
  0.10180765E+02  0.25976606E-10
  0.10645371E+02  0.26014862E-10
  0.11131179E+02  0.26048419E-10
  0.11639158E+02  0.26077228E-10
  0.12170319E+02  0.26101364E-10
  0.12725720E+02  0.26121060E-10
  0.13306467E+02  0.26136743E-10
  0.13913716E+02  0.26149083E-10
  0.14548678E+02  0.26158659E-10
  0.15212617E+02  0.26165354E-10
  0.15906855E+02  0.26168949E-10
  0.16632775E+02  0.26169241E-10
  0.17391823E+02  0.26166046E-10
  0.18185510E+02  0.26159213E-10
  0.19015418E+02  0.26148629E-10
  0.19883200E+02  0.26134239E-10
  0.20790583E+02  0.26116057E-10
  0.21739375E+02  0.26094124E-10
  0.22731466E+02  0.26068309E-10
  0.23768832E+02  0.26038446E-10
  0.24853539E+02  0.26004406E-10
  0.25987747E+02  0.25966104E-10
  0.27173715E+02  0.25923515E-10
  0.28413806E+02  0.25876688E-10
  0.29710489E+02  0.25825634E-10
  0.31066348E+02  0.25770163E-10
  0.32484081E+02  0.25710072E-10
  0.33966514E+02  0.25645176E-10
  0.35516599E+02  0.25575313E-10
  0.37137423E+02  0.25500358E-10
  0.38832214E+02  0.25420202E-10
  0.40604349E+02  0.25334643E-10
  0.42457356E+02  0.25243457E-10
  0.44394926E+02  0.25146438E-10
  0.46420918E+02  0.25043405E-10
  0.48539368E+02  0.24934212E-10
  0.50754495E+02  0.24818742E-10
  0.53070711E+02  0.24696820E-10
  0.55492628E+02  0.24568254E-10
  0.58025072E+02  0.24432888E-10
  0.60673085E+02  0.24290602E-10
  0.63441942E+02  0.24141281E-10
  0.66337158E+02  0.23984761E-10
  0.69364499E+02  0.23820908E-10
  0.72529995E+02  0.23649632E-10
  0.75839950E+02  0.23470868E-10
  0.79300958E+02  0.23284460E-10
  0.82919910E+02  0.23090241E-10
  0.86704016E+02  0.22888070E-10
  0.90660813E+02  0.22677850E-10
  0.94798180E+02  0.22459672E-10
  0.99124359E+02  0.22233883E-10
  0.10364797E+03  0.22000998E-10
  0.10837801E+03  0.21761483E-10
  0.11332391E+03  0.21514943E-10
  0.11849553E+03  0.21260625E-10
  0.12390315E+03  0.20997693E-10
  0.12955756E+03  0.20726215E-10
  0.13547000E+03  0.20447010E-10
  0.14165227E+03  0.20161135E-10
  0.14811666E+03  0.19868957E-10
  0.15487607E+03  0.19569962E-10
  0.16194394E+03  0.19263442E-10
  0.16933436E+03  0.18949122E-10
  0.17706205E+03  0.18627619E-10
  0.18514240E+03  0.18299726E-10
  0.19359150E+03  0.17965639E-10
  0.20242617E+03  0.17625072E-10
  0.21166403E+03  0.17277798E-10
  0.22132346E+03  0.16924044E-10
  0.23142371E+03  0.16564158E-10
  0.24198488E+03  0.16198421E-10
  0.25302803E+03  0.15826997E-10
  0.26457513E+03  0.15450144E-10
  0.27664920E+03  0.15068415E-10
  0.28927427E+03  0.14682369E-10
  0.30247550E+03  0.14292252E-10
  0.31627917E+03  0.13898185E-10
  0.33071278E+03  0.13500504E-10
  0.34580508E+03  0.13099690E-10
  0.36158613E+03  0.12696209E-10
  0.37808736E+03  0.12290554E-10
  0.39534163E+03  0.11883567E-10
  0.41338331E+03  0.11476112E-10
  0.43224834E+03  0.11068228E-10
  0.45197428E+03  0.10660114E-10
  0.47260044E+03  0.10253524E-10
  0.49416788E+03  0.98494319E-11
  0.51671956E+03  0.94475982E-11
  0.54030041E+03  0.90484452E-11
  0.56495738E+03  0.86528333E-11
  0.59073959E+03  0.82620544E-11
  0.61769839E+03  0.78769508E-11
  0.64588748E+03  0.74980210E-11
  0.67536299E+03  0.71258639E-11
  0.70618363E+03  0.67611432E-11
  0.73841080E+03  0.64044624E-11
  0.77210867E+03  0.60563148E-11
  0.80734438E+03  0.57175012E-11
  0.84418808E+03  0.53885317E-11
  0.88271317E+03  0.50695620E-11
  0.92299639E+03  0.47609212E-11
  0.96511795E+03  0.44633972E-11
  0.10091618E+04  0.41770817E-11
  0.10552155E+04  0.39021022E-11
  0.11033710E+04  0.36386232E-11
  0.11537241E+04  0.33867449E-11
  0.12063751E+04  0.31465516E-11
  0.12614288E+04  0.29180529E-11
  0.13189950E+04  0.27011872E-11
  0.13791882E+04  0.24957676E-11
  0.14421284E+04  0.23016935E-11
  0.15079409E+04  0.21188212E-11
  0.15767568E+04  0.19467869E-11
  0.16487131E+04  0.17853551E-11
  0.17239533E+04  0.16343617E-11
  0.18026270E+04  0.14932907E-11
  0.18848911E+04  0.13618605E-11
  0.19709094E+04  0.12396563E-11
  0.20608532E+04  0.11263394E-11
  0.21549016E+04  0.10214759E-11
  0.22532420E+04  0.92463835E-12
  0.23560703E+04  0.83543285E-12
  0.24635911E+04  0.75346474E-12
  0.25760188E+04  0.67818842E-12
  0.26935771E+04  0.60941317E-12
  0.28165003E+04  0.54655055E-12
  0.29450332E+04  0.48928294E-12
  0.30794318E+04  0.43721978E-12
  0.32199637E+04  0.38999301E-12
  0.33669090E+04  0.34724776E-12
  0.35205601E+04  0.30863140E-12
  0.36812233E+04  0.27382141E-12
  0.38492184E+04  0.24251034E-12
  0.40248800E+04  0.21440353E-12
  0.42085582E+04  0.18923200E-12
  0.44006186E+04  0.16672630E-12
  0.46014438E+04  0.14664771E-12
  0.48114338E+04  0.12877115E-12
  0.50310068E+04  0.11287845E-12
  0.52606002E+04  0.98773799E-13
  0.55006712E+04  0.86300458E-13
  0.57516981E+04  0.75270443E-13
  0.60141807E+04  0.65540879E-13
  0.62886419E+04  0.56976604E-13
  0.65756283E+04  0.49448337E-13
  0.68757115E+04  0.42844001E-13
  0.71894893E+04  0.37061059E-13
  0.75175865E+04  0.32006847E-13
  0.78606566E+04  0.27596112E-13
  0.82193830E+04  0.23754926E-13
  0.85944801E+04  0.20417525E-13
  0.89866950E+04  0.17521365E-13
  0.93968089E+04  0.15011799E-13
  0.98256386E+04  0.12842479E-13
  0.10274038E+05  0.10969849E-13
  0.10742901E+05  0.93554523E-14
  0.11233160E+05  0.79684501E-14
  0.11745793E+05  0.67764980E-14
  0.12281820E+05  0.57553396E-14
  0.12842310E+05  0.48809761E-14
  0.13428377E+05  0.41337485E-14
  0.14041190E+05  0.34964224E-14
  0.14681969E+05  0.29534483E-14
  0.15351991E+05  0.24915195E-14
  0.16052589E+05  0.20990787E-14
  0.16785160E+05  0.17668149E-14
  0.17551162E+05  0.14849423E-14
  0.18352121E+05  0.12464876E-14
  0.19189633E+05  0.10450659E-14
  0.20065365E+05  0.87509272E-15
  0.20981061E+05  0.73202935E-15
  0.21938546E+05  0.61169837E-15
  0.22939727E+05  0.51027951E-15
  0.23986596E+05  0.42536343E-15
  0.25081241E+05  0.35403534E-15
  0.26225840E+05  0.29429410E-15
  0.27422674E+05  0.24444434E-15
  0.28674126E+05  0.20277506E-15
  0.29982690E+05  0.16808999E-15
  0.31350970E+05  0.13911030E-15
  0.32781693E+05  0.11506293E-15
  0.34277707E+05  0.94962504E-16
  0.35841994E+05  0.78403104E-16
  0.37477667E+05  0.64557548E-16
  0.39187986E+05  0.53199494E-16
  0.40976356E+05  0.43797299E-16
  0.42846340E+05  0.35987797E-16
  0.44801661E+05  0.29526344E-16
  0.46846215E+05  0.24190736E-16
  0.48984074E+05  0.19803220E-16
  0.51219495E+05  0.16205073E-16
  0.53556932E+05  0.13257211E-16
  0.56001038E+05  0.10833027E-16
  0.58556683E+05  0.88191753E-17
  0.61228957E+05  0.71878989E-17
  0.64023182E+05  0.58592260E-17
  0.66944923E+05  0.47576254E-17
  0.70000000E+05  0.38640155E-17
  Principal QN n  Azimuthal QN l
               3               2
 Electron Energy Probability dst
  0.10000000E+01  0.80705294E-11
  0.10456357E+01  0.81038572E-11
  0.10933540E+01  0.81395390E-11
  0.11432499E+01  0.81778027E-11
  0.11954229E+01  0.82189040E-11
  0.12499768E+01  0.82631301E-11
  0.13070204E+01  0.83108043E-11
  0.13666671E+01  0.83622904E-11
  0.14290359E+01  0.84179986E-11
  0.14942509E+01  0.84783919E-11
  0.15624421E+01  0.85439933E-11
  0.16337452E+01  0.86153943E-11
  0.17083022E+01  0.86932639E-11
  0.17862617E+01  0.87783604E-11
  0.18677790E+01  0.88715429E-11
  0.19530164E+01  0.89737858E-11
  0.20421436E+01  0.90861954E-11
  0.21353382E+01  0.92100276E-11
  0.22327858E+01  0.93467099E-11
  0.23346805E+01  0.94978649E-11
  0.24412252E+01  0.96653382E-11
  0.25526322E+01  0.98512300E-11
  0.26691232E+01  0.10057931E-10
  0.27909305E+01  0.10288164E-10
  0.29182965E+01  0.10545029E-10
  0.30514749E+01  0.10832062E-10
  0.31907310E+01  0.11153290E-10
  0.33363422E+01  0.11513307E-10
  0.34885984E+01  0.11917349E-10
  0.36478030E+01  0.12371392E-10
  0.38142729E+01  0.12882252E-10
  0.39883398E+01  0.13457707E-10
  0.41703504E+01  0.14106665E-10
  0.43606672E+01  0.14839548E-10
  0.45596692E+01  0.15668425E-10
  0.47677528E+01  0.16607139E-10
  0.49853324E+01  0.17671569E-10
  0.52128414E+01  0.18879924E-10
  0.54507329E+01  0.20253089E-10
  0.56994808E+01  0.21815010E-10
  0.59595804E+01  0.23593152E-10
  0.62315499E+01  0.25619003E-10
  0.65159309E+01  0.27928665E-10
  0.68132898E+01  0.30563782E-10
  0.71242189E+01  0.33592581E-10
  0.74493374E+01  0.37132867E-10
  0.77892930E+01  0.41331556E-10
  0.81447626E+01  0.46366515E-10
  0.85164544E+01  0.52452060E-10
  0.89051085E+01  0.59845341E-10
  0.93114992E+01  0.68853771E-10
  0.97364357E+01  0.79843627E-10
  0.10180765E+02  0.93250041E-10
  0.10645371E+02  0.10958856E-09
  0.11131179E+02  0.12941455E-09
  0.11639158E+02  0.15290730E-09
  0.12170319E+02  0.17997764E-09
  0.12725720E+02  0.21043292E-09
  0.13306467E+02  0.24395400E-09
  0.13913716E+02  0.28006638E-09
  0.14548678E+02  0.31810609E-09
  0.15212617E+02  0.35717961E-09
  0.15906855E+02  0.39611669E-09
  0.16632775E+02  0.43341500E-09
  0.17391823E+02  0.46730374E-09
  0.18185510E+02  0.49682961E-09
  0.19015418E+02  0.52159327E-09
  0.19883200E+02  0.54121607E-09
  0.20790583E+02  0.55534559E-09
  0.21739375E+02  0.56366934E-09
  0.22731466E+02  0.56593139E-09
  0.23768832E+02  0.56197453E-09
  0.24853539E+02  0.55208518E-09
  0.25987747E+02  0.53705043E-09
  0.27173715E+02  0.51802735E-09
  0.28413806E+02  0.49661791E-09
  0.29710489E+02  0.47496345E-09
  0.31066348E+02  0.45542160E-09
  0.32484081E+02  0.43850661E-09
  0.33966514E+02  0.42391700E-09
  0.35516599E+02  0.41119011E-09
  0.37137423E+02  0.39966615E-09
  0.38832214E+02  0.38848112E-09
  0.40604349E+02  0.37720434E-09
  0.42457356E+02  0.36594263E-09
  0.44394926E+02  0.35485318E-09
  0.46420918E+02  0.34413025E-09
  0.48539368E+02  0.33401191E-09
  0.50754495E+02  0.32477601E-09
  0.53070711E+02  0.31650763E-09
  0.55492628E+02  0.30904312E-09
  0.58025072E+02  0.30213393E-09
  0.60673085E+02  0.29545842E-09
  0.63441942E+02  0.28887772E-09
  0.66337158E+02  0.28241764E-09
  0.69364499E+02  0.27610935E-09
  0.72529995E+02  0.26997925E-09
  0.75839950E+02  0.26401463E-09
  0.79300958E+02  0.25817689E-09
  0.82919910E+02  0.25240883E-09
  0.86704016E+02  0.24665785E-09
  0.90660813E+02  0.24092029E-09
  0.94798180E+02  0.23519817E-09
  0.99124359E+02  0.22949023E-09
  0.10364797E+03  0.22379218E-09
  0.10837801E+03  0.21809728E-09
  0.11332391E+03  0.21239369E-09
  0.11849553E+03  0.20667461E-09
  0.12390315E+03  0.20094630E-09
  0.12955756E+03  0.19521520E-09
  0.13547000E+03  0.18948586E-09
  0.14165227E+03  0.18376039E-09
  0.14811666E+03  0.17803802E-09
  0.15487607E+03  0.17232087E-09
  0.16194394E+03  0.16661775E-09
  0.16933436E+03  0.16093733E-09
  0.17706205E+03  0.15528856E-09
  0.18514240E+03  0.14967970E-09
  0.19359150E+03  0.14411778E-09
  0.20242617E+03  0.13860806E-09
  0.21166403E+03  0.13315579E-09
  0.22132346E+03  0.12776818E-09
  0.23142371E+03  0.12245056E-09
  0.24198488E+03  0.11720965E-09
  0.25302803E+03  0.11205294E-09
  0.26457513E+03  0.10698453E-09
  0.27664920E+03  0.10200536E-09
  0.28927427E+03  0.97120408E-10
  0.30247550E+03  0.92335577E-10
  0.31627917E+03  0.87656840E-10
  0.33071278E+03  0.83088294E-10
  0.34580508E+03  0.78631609E-10
  0.36158613E+03  0.74288249E-10
  0.37808736E+03  0.70066071E-10
  0.39534163E+03  0.65970437E-10
  0.41338331E+03  0.62001616E-10
  0.43224834E+03  0.58162364E-10
  0.45197428E+03  0.54458157E-10
  0.47260044E+03  0.50891793E-10
  0.49416788E+03  0.47465530E-10
  0.51671956E+03  0.44181192E-10
  0.54030041E+03  0.41039019E-10
  0.56495738E+03  0.38043039E-10
  0.59073959E+03  0.35196272E-10
  0.61769839E+03  0.32488575E-10
  0.64588748E+03  0.29925918E-10
  0.67536299E+03  0.27508873E-10
  0.70618363E+03  0.25230335E-10
  0.73841080E+03  0.23089872E-10
  0.77210867E+03  0.21084470E-10
  0.80734438E+03  0.19212020E-10
  0.84418808E+03  0.17467145E-10
  0.88271317E+03  0.15844182E-10
  0.92299639E+03  0.14340151E-10
  0.96511795E+03  0.12950205E-10
  0.10091618E+04  0.11667930E-10
  0.10552155E+04  0.10488609E-10
  0.11033710E+04  0.94071786E-11
  0.11537241E+04  0.84180931E-11
  0.12063751E+04  0.75156638E-11
  0.12614288E+04  0.66945488E-11
  0.13189950E+04  0.59493207E-11
  0.13791882E+04  0.52751094E-11
  0.14421284E+04  0.46664126E-11
  0.15079409E+04  0.41183242E-11
  0.15767568E+04  0.36263572E-11
  0.16487131E+04  0.31858670E-11
  0.17239533E+04  0.27924714E-11
  0.18026270E+04  0.24419728E-11
  0.18848911E+04  0.21306292E-11
  0.19709094E+04  0.18548127E-11
  0.20608532E+04  0.16110932E-11
  0.21549016E+04  0.13964082E-11
  0.22532420E+04  0.12075268E-11
  0.23560703E+04  0.10419479E-11
  0.24635911E+04  0.89715058E-12
  0.25760188E+04  0.77084857E-12
  0.26935771E+04  0.66106528E-12
  0.28165003E+04  0.56565517E-12
  0.29450332E+04  0.48301489E-12
  0.30794318E+04  0.41162595E-12
  0.32199637E+04  0.35008437E-12
  0.33669090E+04  0.29731195E-12
  0.35205601E+04  0.25188037E-12
  0.36812233E+04  0.21297287E-12
  0.38492184E+04  0.17970525E-12
  0.40248800E+04  0.15139326E-12
  0.42085582E+04  0.12731760E-12
  0.44006186E+04  0.10688656E-12
  0.46014438E+04  0.89519183E-13
  0.48114338E+04  0.74825401E-13
  0.50310068E+04  0.62429981E-13
  0.52606002E+04  0.51988047E-13
  0.55006712E+04  0.43218899E-13
  0.57516981E+04  0.35881578E-13
  0.60141807E+04  0.29733002E-13
  0.62886419E+04  0.24571694E-13
