  Principal QN n  Azimuthal QN l
               1               0
 Electron Energy Probability dst
  0.17551162E+05  0.20476848E-16
  0.18352121E+05  0.16419736E-16
  0.19189633E+05  0.13192600E-16
  0.20065365E+05  0.10578675E-16
  0.20981061E+05  0.84577068E-17
  0.21938546E+05  0.67732339E-17
  0.22939727E+05  0.54410775E-17
  0.23986596E+05  0.43440296E-17
  0.25081241E+05  0.34747313E-17
  0.26225840E+05  0.27678212E-17
  0.27422674E+05  0.22163697E-17
  0.28674126E+05  0.17652314E-17
  0.29982690E+05  0.14101020E-17
  0.31350970E+05  0.11300859E-17
  0.32781693E+05  0.89898938E-18
  0.34277707E+05  0.71948609E-18
  0.35841994E+05  0.56737367E-18
  0.37477667E+05  0.45198666E-18
  0.39187986E+05  0.36334289E-18
  0.40976356E+05  0.28937848E-18
  0.42846340E+05  0.22947093E-18
  0.44801661E+05  0.18222377E-18
  0.46846215E+05  0.14469307E-18
  0.48984074E+05  0.11508210E-18
  0.51219495E+05  0.90911346E-19
  0.53556932E+05  0.72933184E-19
  0.56001038E+05  0.57535921E-19
  0.58556683E+05  0.45614986E-19
  0.61228957E+05  0.36194130E-19
  0.64023182E+05  0.28938573E-19
  0.66944923E+05  0.22556566E-19
  0.70000000E+05  0.18469212E-19
  Principal QN n  Azimuthal QN l
               3               0
 Electron Energy Probability dst
  0.10000000E+01  0.12725003E-09
  0.10456357E+01  0.12925482E-09
  0.10933540E+01  0.13135080E-09
  0.11432499E+01  0.13354159E-09
  0.11954229E+01  0.13583111E-09
  0.12499768E+01  0.13822357E-09
  0.13070204E+01  0.14072327E-09
  0.13666671E+01  0.14333468E-09
  0.14290359E+01  0.14606235E-09
  0.14942509E+01  0.14891097E-09
  0.15624421E+01  0.15188535E-09
  0.16337452E+01  0.15499033E-09
  0.17083022E+01  0.15823061E-09
  0.17862617E+01  0.16161073E-09
  0.18677790E+01  0.16513516E-09
  0.19530164E+01  0.16880820E-09
  0.20421436E+01  0.17263396E-09
  0.21353382E+01  0.17661626E-09
  0.22327858E+01  0.18075875E-09
  0.23346805E+01  0.18506558E-09
  0.24412252E+01  0.18954083E-09
  0.25526322E+01  0.19418832E-09
  0.26691232E+01  0.19901148E-09
  0.27909305E+01  0.20401330E-09
  0.29182965E+01  0.20919608E-09
  0.30514749E+01  0.21456099E-09
  0.31907310E+01  0.22010815E-09
  0.33363422E+01  0.22583646E-09
  0.34885984E+01  0.23174338E-09
  0.36478030E+01  0.23782518E-09
  0.38142729E+01  0.24407964E-09
  0.39883398E+01  0.25050462E-09
  0.41703504E+01  0.25709693E-09
  0.43606672E+01  0.26385217E-09
  0.45596692E+01  0.27076370E-09
  0.47677528E+01  0.27782082E-09
  0.49853324E+01  0.28500987E-09
  0.52128414E+01  0.29231398E-09
  0.54507329E+01  0.29971395E-09
  0.56994808E+01  0.30719324E-09
  0.59595804E+01  0.31473490E-09
  0.62315499E+01  0.32231983E-09
  0.65159309E+01  0.32992795E-09
  0.68132898E+01  0.33753914E-09
  0.71242189E+01  0.34512963E-09
  0.74493374E+01  0.35266387E-09
  0.77892930E+01  0.36009992E-09
  0.81447626E+01  0.36740286E-09
  0.85164544E+01  0.37454363E-09
  0.89051085E+01  0.38149025E-09
  0.93114992E+01  0.38820347E-09
  0.97364357E+01  0.39464103E-09
  0.10180765E+02  0.40076022E-09
  0.10645371E+02  0.40652194E-09
  0.11131179E+02  0.41188862E-09
  0.11639158E+02  0.41682317E-09
  0.12170319E+02  0.42128808E-09
  0.12725720E+02  0.42524828E-09
  0.13306467E+02  0.42866577E-09
  0.13913716E+02  0.43149912E-09
  0.14548678E+02  0.43371098E-09
  0.15212617E+02  0.43527241E-09
  0.15906855E+02  0.43616317E-09
  0.16632775E+02  0.43636091E-09
  0.17391823E+02  0.43584116E-09
  0.18185510E+02  0.43458715E-09
  0.19015418E+02  0.43259025E-09
  0.19883200E+02  0.42985069E-09
  0.20790583E+02  0.42636636E-09
  0.21739375E+02  0.42214373E-09
  0.22731466E+02  0.41719273E-09
  0.23768832E+02  0.41153239E-09
  0.24853539E+02  0.40517907E-09
  0.25987747E+02  0.39816088E-09
  0.27173715E+02  0.39052201E-09
  0.28413806E+02  0.38228043E-09
  0.29710489E+02  0.37346456E-09
  0.31066348E+02  0.36414769E-09
  0.32484081E+02  0.35435696E-09
  0.33966514E+02  0.34413234E-09
  0.35516599E+02  0.33353007E-09
  0.37137423E+02  0.32261187E-09
  0.38832214E+02  0.31142741E-09
  0.40604349E+02  0.30002122E-09
  0.42457356E+02  0.28845738E-09
  0.44394926E+02  0.27678460E-09
  0.46420918E+02  0.26504730E-09
  0.48539368E+02  0.25331380E-09
  0.50754495E+02  0.24161569E-09
  0.53070711E+02  0.22999975E-09
  0.55492628E+02  0.21852692E-09
  0.58025072E+02  0.20721006E-09
  0.60673085E+02  0.19611304E-09
  0.63441942E+02  0.18524592E-09
  0.66337158E+02  0.17465901E-09
  0.69364499E+02  0.16436751E-09
  0.72529995E+02  0.15439908E-09
  0.75839950E+02  0.14476476E-09
  0.79300958E+02  0.13550050E-09
  0.82919910E+02  0.12658719E-09
  0.86704016E+02  0.11805014E-09
  0.90660813E+02  0.10991863E-09
  0.94798180E+02  0.10215170E-09
  0.99124359E+02  0.94794795E-10
  0.10364797E+03  0.87798986E-10
  0.10837801E+03  0.81192986E-10
  0.11332391E+03  0.74968155E-10
  0.11849553E+03  0.69101975E-10
  0.12390315E+03  0.63591274E-10
  0.12955756E+03  0.58442976E-10
  0.13547000E+03  0.53621133E-10
  0.14165227E+03  0.49124402E-10
  0.14811666E+03  0.44940364E-10
  0.15487607E+03  0.41053010E-10
  0.16194394E+03  0.37444226E-10
  0.16933436E+03  0.34106900E-10
  0.17706205E+03  0.31034824E-10
  0.18514240E+03  0.28211328E-10
  0.19359150E+03  0.25606643E-10
  0.20242617E+03  0.23191891E-10
  0.21166403E+03  0.20967394E-10
  0.22132346E+03  0.18934396E-10
  0.23142371E+03  0.17088422E-10
  0.24198488E+03  0.15417746E-10
  0.25302803E+03  0.13901571E-10
  0.26457513E+03  0.12510481E-10
  0.27664920E+03  0.11232952E-10
  0.28927427E+03  0.10070861E-10
  0.30247550E+03  0.90233489E-11
  0.31627917E+03  0.80857481E-11
  0.33071278E+03  0.72485933E-11
  0.34580508E+03  0.64964521E-11
  0.36158613E+03  0.58101421E-11
  0.37808736E+03  0.51847003E-11
  0.39534163E+03  0.46201863E-11
  0.41338331E+03  0.41147975E-11
  0.43224834E+03  0.36643685E-11
  0.45197428E+03  0.32617845E-11
  0.47260044E+03  0.28984379E-11
  0.49416788E+03  0.25720651E-11
  0.51671956E+03  0.22815920E-11
  0.54030041E+03  0.20245263E-11
  0.56495738E+03  0.17966049E-11
  0.59073959E+03  0.15919741E-11
  0.61769839E+03  0.14081014E-11
  0.64588748E+03  0.12443801E-11
  0.67536299E+03  0.10994397E-11
  0.70618363E+03  0.97092359E-12
  0.73841080E+03  0.85610056E-12
  0.77210867E+03  0.75410993E-12
  0.80734438E+03  0.66416168E-12
  0.84418808E+03  0.58486259E-12
  0.88271317E+03  0.51431353E-12
  0.92299639E+03  0.45165519E-12
  0.96511795E+03  0.39642451E-12
  0.10091618E+04  0.34779841E-12
  0.10552155E+04  0.30470665E-12
  0.11033710E+04  0.26668049E-12
  0.11537241E+04  0.23332511E-12
  0.12063751E+04  0.20399242E-12
  0.12614288E+04  0.17810278E-12
  0.13189950E+04  0.15540926E-12
  0.13791882E+04  0.13554720E-12
  0.14421284E+04  0.11807336E-12
  0.15079409E+04  0.10278159E-12
  0.15767568E+04  0.89442678E-13
  0.16487131E+04  0.77756793E-13
  0.17239533E+04  0.67561372E-13
  0.18026270E+04  0.58684093E-13
  0.18848911E+04  0.50917973E-13
  0.19709094E+04  0.44155363E-13
  0.20608532E+04  0.38269164E-13
  0.21549016E+04  0.33137502E-13
  0.22532420E+04  0.28685937E-13
  0.23560703E+04  0.24816023E-13
  0.24635911E+04  0.21459376E-13
  0.25760188E+04  0.18548661E-13
  0.26935771E+04  0.16019328E-13
  0.28165003E+04  0.13827799E-13
  0.29450332E+04  0.11924388E-13
  0.30794318E+04  0.10278667E-13
  0.32199637E+04  0.88560642E-14
  0.33669090E+04  0.76277781E-14
  0.35205601E+04  0.65621088E-14
  0.36812233E+04  0.56391093E-14
  0.38492184E+04  0.48417449E-14
  0.40248800E+04  0.41555096E-14
  0.42085582E+04  0.35647997E-14
  0.44006186E+04  0.30553845E-14
  0.46014438E+04  0.26137876E-14
  0.48114338E+04  0.22346964E-14
  0.50310068E+04  0.19111793E-14
  0.52606002E+04  0.16319308E-14
  0.55006712E+04  0.13914923E-14
  0.57516981E+04  0.11878912E-14
  0.60141807E+04  0.10131087E-14
  0.62886419E+04  0.86154929E-15
  0.65756283E+04  0.73279534E-15
  0.68757115E+04  0.62336212E-15
  0.71894893E+04  0.52972724E-15
  0.75175865E+04  0.44986699E-15
  0.78606566E+04  0.38171828E-15
  0.82193830E+04  0.32364843E-15
  0.85944801E+04  0.27432318E-15
  0.89866950E+04  0.23239248E-15
  0.93968089E+04  0.19675438E-15
  0.98256386E+04  0.16638663E-15
  0.10274038E+05  0.14062876E-15
  0.10742901E+05  0.11888441E-15
  0.11233160E+05  0.10033810E-15
  0.11745793E+05  0.84678709E-16
  0.12281820E+05  0.71439434E-16
  0.12842310E+05  0.60162328E-16
  0.13428377E+05  0.50620278E-16
  0.14041190E+05  0.42592363E-16
  0.14681969E+05  0.35841381E-16
  0.15351991E+05  0.30086658E-16
  0.16052589E+05  0.25223942E-16
  0.16785160E+05  0.21230682E-16
  0.17551162E+05  0.17794045E-16
  0.18352121E+05  0.14905708E-16
  0.19189633E+05  0.12464616E-16
  0.20065365E+05  0.10461320E-16
  0.20981061E+05  0.87565473E-17
  0.21938546E+05  0.73251067E-17
  0.22939727E+05  0.61079518E-17
  0.23986596E+05  0.51070298E-17
  0.25081241E+05  0.42609658E-17
  0.26225840E+05  0.35527141E-17
  0.27422674E+05  0.29592642E-17
  0.28674126E+05  0.24668880E-17
  0.29982690E+05  0.20542979E-17
  0.31350970E+05  0.17068521E-17
  0.32781693E+05  0.14198430E-17
  0.34277707E+05  0.11811629E-17
  0.35841994E+05  0.98113537E-18
  0.37477667E+05  0.81327073E-18
  0.39187986E+05  0.67493181E-18
  0.40976356E+05  0.55923093E-18
  0.42846340E+05  0.46470303E-18
  0.44801661E+05  0.38481777E-18
  0.46846215E+05  0.31754602E-18
  0.48984074E+05  0.26342253E-18
  0.51219495E+05  0.21724831E-18
  0.53556932E+05  0.18062434E-18
  0.56001038E+05  0.14766937E-18
  0.58556683E+05  0.12307403E-18
  0.61228957E+05  0.10028804E-18
  0.64023182E+05  0.84138041E-19
  0.66944923E+05  0.68187656E-19
  0.70000000E+05  0.56991679E-19
  Principal QN n  Azimuthal QN l
               3               1
 Electron Energy Probability dst
  0.10000000E+01  0.26648379E-06
  0.10456357E+01  0.26619347E-06
  0.10933540E+01  0.26585165E-06
  0.11432499E+01  0.26545327E-06
  0.11954229E+01  0.26499282E-06
  0.12499768E+01  0.26446404E-06
  0.13070204E+01  0.26385997E-06
  0.13666671E+01  0.26317309E-06
  0.14290359E+01  0.26239526E-06
  0.14942509E+01  0.26151763E-06
  0.15624421E+01  0.26053075E-06
  0.16337452E+01  0.25942470E-06
  0.17083022E+01  0.25818893E-06
  0.17862617E+01  0.25681223E-06
  0.18677790E+01  0.25528264E-06
  0.19530164E+01  0.25358751E-06
  0.20421436E+01  0.25171341E-06
  0.21353382E+01  0.24964614E-06
  0.22327858E+01  0.24737082E-06
  0.23346805E+01  0.24487188E-06
  0.24412252E+01  0.24213366E-06
  0.25526322E+01  0.23914207E-06
  0.26691232E+01  0.23588365E-06
  0.27909305E+01  0.23234563E-06
  0.29182965E+01  0.22851580E-06
  0.30514749E+01  0.22438036E-06
  0.31907310E+01  0.21992526E-06
  0.33363422E+01  0.21513749E-06
  0.34885984E+01  0.21000616E-06
  0.36478030E+01  0.20452528E-06
  0.38142729E+01  0.19869333E-06
  0.39883398E+01  0.19251363E-06
  0.41703504E+01  0.18599305E-06
  0.43606672E+01  0.17914168E-06
  0.45596692E+01  0.17197664E-06
  0.47677528E+01  0.16452150E-06
  0.49853324E+01  0.15680188E-06
  0.52128414E+01  0.14885162E-06
  0.54507329E+01  0.14071292E-06
  0.56994808E+01  0.13242796E-06
  0.59595804E+01  0.12404719E-06
  0.62315499E+01  0.11562875E-06
  0.65159309E+01  0.10722928E-06
  0.68132898E+01  0.98911405E-07
  0.71242189E+01  0.90735248E-07
  0.74493374E+01  0.82760758E-07
  0.77892930E+01  0.75043572E-07
  0.81447626E+01  0.67634301E-07
  0.85164544E+01  0.60577588E-07
  0.89051085E+01  0.53912558E-07
  0.93114992E+01  0.47669363E-07
  0.97364357E+01  0.41871440E-07
  0.10180765E+02  0.36531735E-07
  0.10645371E+02  0.31653774E-07
  0.11131179E+02  0.27236823E-07
  0.11639158E+02  0.23270543E-07
  0.12170319E+02  0.19741178E-07
  0.12725720E+02  0.16625952E-07
  0.13306467E+02  0.13902158E-07
  0.13913716E+02  0.11540453E-07
  0.14548678E+02  0.95131720E-08
  0.15212617E+02  0.77882357E-08
  0.15906855E+02  0.63362864E-08
  0.16632775E+02  0.51266926E-08
  0.17391823E+02  0.41305045E-08
  0.18185510E+02  0.33207857E-08
  0.19015418E+02  0.26712360E-08
  0.19883200E+02  0.21588727E-08
  0.20790583E+02  0.17621521E-08
  0.21739375E+02  0.14615416E-08
  0.22731466E+02  0.12402521E-08
  0.23768832E+02  0.10832021E-08
  0.24853539E+02  0.97719310E-09
  0.25987747E+02  0.91108508E-09
  0.27173715E+02  0.87533674E-09
  0.28413806E+02  0.86182989E-09
  0.29710489E+02  0.86392824E-09
  0.31066348E+02  0.87617896E-09
  0.32484081E+02  0.89422107E-09
  0.33966514E+02  0.91456115E-09
  0.35516599E+02  0.93453992E-09
  0.37137423E+02  0.95216620E-09
  0.38832214E+02  0.96605128E-09
  0.40604349E+02  0.97518548E-09
  0.42457356E+02  0.97911938E-09
  0.44394926E+02  0.97747856E-09
  0.46420918E+02  0.97041179E-09
  0.48539368E+02  0.95797508E-09
  0.50754495E+02  0.94063281E-09
  0.53070711E+02  0.91874353E-09
  0.55492628E+02  0.89282856E-09
  0.58025072E+02  0.86346220E-09
  0.60673085E+02  0.83116155E-09
  0.63441942E+02  0.79649818E-09
  0.66337158E+02  0.76004478E-09
  0.69364499E+02  0.72227293E-09
  0.72529995E+02  0.68366722E-09
  0.75839950E+02  0.64473782E-09
  0.79300958E+02  0.60576143E-09
  0.82919910E+02  0.56712617E-09
  0.86704016E+02  0.52911486E-09
  0.90660813E+02  0.49204569E-09
  0.94798180E+02  0.45621593E-09
  0.99124359E+02  0.42177388E-09
  0.10364797E+03  0.38882745E-09
  0.10837801E+03  0.35745962E-09
  0.11332391E+03  0.32771960E-09
  0.11849553E+03  0.29961224E-09
  0.12390315E+03  0.27308609E-09
  0.12955756E+03  0.24810876E-09
  0.13547000E+03  0.22476415E-09
  0.14165227E+03  0.20312720E-09
  0.14811666E+03  0.18323928E-09
  0.15487607E+03  0.16509795E-09
  0.16194394E+03  0.14864457E-09
  0.16933436E+03  0.13374960E-09
  0.17706205E+03  0.12019507E-09
  0.18514240E+03  0.10767977E-09
  0.19359150E+03  0.96091820E-10
  0.20242617E+03  0.85468750E-10
  0.21166403E+03  0.75832273E-10
  0.22132346E+03  0.67179837E-10
  0.23142371E+03  0.59477841E-10
  0.24198488E+03  0.52653536E-10
  0.25302803E+03  0.46585385E-10
  0.26457513E+03  0.41105805E-10
  0.27664920E+03  0.36145366E-10
  0.28927427E+03  0.31708845E-10
  0.30247550E+03  0.27788282E-10
  0.31627917E+03  0.24357779E-10
  0.33071278E+03  0.21368949E-10
  0.34580508E+03  0.18745510E-10
  0.36158613E+03  0.16393841E-10
  0.37808736E+03  0.14287635E-10
  0.39534163E+03  0.12424840E-10
  0.41338331E+03  0.10795511E-10
  0.43224834E+03  0.93797231E-11
  0.45197428E+03  0.81451533E-11
  0.47260044E+03  0.70533950E-11
  0.49416788E+03  0.60935750E-11
  0.51671956E+03  0.52604644E-11
  0.54030041E+03  0.45435036E-11
  0.56495738E+03  0.39255044E-11
  0.59073959E+03  0.33833812E-11
  0.61769839E+03  0.29068932E-11
  0.64588748E+03  0.24934102E-11
  0.67536299E+03  0.21377711E-11
  0.70618363E+03  0.18315450E-11
  0.73841080E+03  0.15651078E-11
  0.77210867E+03  0.13352131E-11
  0.80734438E+03  0.11389791E-11
  0.84418808E+03  0.97166433E-12
  0.88271317E+03  0.82700104E-12
  0.92299639E+03  0.70213848E-12
  0.96511795E+03  0.59563016E-12
  0.10091618E+04  0.50506844E-12
  0.10552155E+04  0.42739401E-12
  0.11033710E+04  0.36119427E-12
  0.11537241E+04  0.30528872E-12
  0.12063751E+04  0.25785741E-12
  0.12614288E+04  0.21731073E-12
  0.13189950E+04  0.18300848E-12
  0.13791882E+04  0.15407586E-12
  0.14421284E+04  0.12947699E-12
  0.15079409E+04  0.10872216E-12
  0.15767568E+04  0.91294770E-13
  0.16487131E+04  0.76545474E-13
  0.17239533E+04  0.64134458E-13
  0.18026270E+04  0.53727867E-13
  0.18848911E+04  0.44936234E-13
  0.19709094E+04  0.37561082E-13
  0.20608532E+04  0.31381005E-13
  0.21549016E+04  0.26186452E-13
  0.22532420E+04  0.21849490E-13
  0.23560703E+04  0.18209341E-13
  0.24635911E+04  0.15163614E-13
  0.25760188E+04  0.12622394E-13
  0.26935771E+04  0.10498246E-13
  0.28165003E+04  0.87281434E-14
  0.29450332E+04  0.72430711E-14
  0.30794318E+04  0.60051822E-14
  0.32199637E+04  0.49747126E-14
  0.33669090E+04  0.41193511E-14
  0.35205601E+04  0.34046607E-14
  0.36812233E+04  0.28094605E-14
  0.38492184E+04  0.23163138E-14
  0.40248800E+04  0.19090883E-14
  0.42085582E+04  0.15709271E-14
  0.44006186E+04  0.12913197E-14
  0.46014438E+04  0.10608560E-14
  0.48114338E+04  0.87091982E-15
  0.50310068E+04  0.71372745E-15
  0.52606002E+04  0.58416517E-15
  0.55006712E+04  0.47790430E-15
  0.57516981E+04  0.39092513E-15
  0.60141807E+04  0.31928433E-15
  0.62886419E+04  0.26022550E-15
  0.65756283E+04  0.21247665E-15
  0.68757115E+04  0.17344939E-15
  0.71894893E+04  0.14119029E-15
  0.75175865E+04  0.11501811E-15
  0.78606566E+04  0.93523117E-16
  0.82193830E+04  0.75805082E-16
  0.85944801E+04  0.61539989E-16
  0.89866950E+04  0.50245719E-16
  0.93968089E+04  0.40645746E-16
  0.98256386E+04  0.32855214E-16
  0.10274038E+05  0.26682758E-16
  0.10742901E+05  0.21478769E-16
  0.11233160E+05  0.17394364E-16
  0.11745793E+05  0.13990583E-16
  0.12281820E+05  0.11289625E-16
  0.12842310E+05  0.91085018E-17
  0.13428377E+05  0.73379589E-17
  0.14041190E+05  0.59079546E-17
  0.14681969E+05  0.47483102E-17
  0.15351991E+05  0.38146368E-17
  0.16052589E+05  0.30643253E-17
  0.16785160E+05  0.24699794E-17
  0.17551162E+05  0.19887244E-17
  0.18352121E+05  0.15848494E-17
  0.19189633E+05  0.12687538E-17
  0.20065365E+05  0.10158380E-17
  0.20981061E+05  0.81372112E-18
  0.21938546E+05  0.64933745E-18
  0.22939727E+05  0.52171529E-18
  0.23986596E+05  0.41710591E-18
  0.25081241E+05  0.33219379E-18
  0.26225840E+05  0.26434423E-18
  0.27422674E+05  0.21082113E-18
  0.28674126E+05  0.16780932E-18
  0.29982690E+05  0.13486544E-18
  0.31350970E+05  0.10749030E-18
  0.32781693E+05  0.85321917E-19
  0.34277707E+05  0.67579016E-19
  0.35841994E+05  0.53990269E-19
  0.37477667E+05  0.42741797E-19
  0.39187986E+05  0.34278170E-19
  0.40976356E+05  0.27452567E-19
  0.42846340E+05  0.21477056E-19
  0.44801661E+05  0.17365258E-19
  0.46846215E+05  0.13475557E-19
  0.48984074E+05  0.10927479E-19
  0.51219495E+05  0.84356330E-20
  0.53556932E+05  0.69659767E-20
  0.56001038E+05  0.53553539E-20
  0.58556683E+05  0.43277840E-20
  0.61228957E+05  0.33398881E-20
  0.64023182E+05  0.27285955E-20
  0.66944923E+05  0.21033752E-20
  0.70000000E+05  0.17140935E-20
